event_id,source_type,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_S_onset,trace_P_arrival_sample,trace_P_onset,trace_snr_db
pnsn2759563,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2349,:3,:18001",100,2017-08-23T12:22:03.000000Z,,,7000.000,emergent,12.848|14.915|15.244
pnsn2759578,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2350,:3,:18001",100,2017-08-23T07:12:35.000000Z,,,7000.000,emergent,3.670|2.794|6.149
pnsn2759573,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2351,:3,:18001",100,2017-08-23T05:30:55.000000Z,,,7000.000,emergent,18.855|20.819|26.098
pnsn2759183,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2352,:3,:18001",100,2017-08-22T10:11:15.000000Z,,,7000.000,emergent,13.243|13.704|19.925
pnsn2759188,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2353,:3,:18001",100,2017-08-22T10:01:21.000000Z,,,7000.000,emergent,9.919|13.342|16.106
pnsn2759208,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2354,:3,:18001",100,2017-08-22T08:51:43.000000Z,,,7000.000,emergent,8.340|11.047|9.449
pnsn2759218,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2355,:3,:18001",100,2017-08-22T03:09:54.000000Z,,,7000.000,emergent,10.183|10.022|11.548
pnsn2758753,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2356,:3,:18001",100,2017-08-21T13:28:50.000000Z,,,7000.000,emergent,17.269|17.084|13.800
pnsn2758773,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2357,:3,:18001",100,2017-08-21T03:33:15.000000Z,,,7000.000,emergent,23.900|24.565|27.167
pnsn2758443,surface event,CC,EH,PALM,--,45.359,-121.705,2590.000,"bucket1$2358,:3,:18001",100,2017-08-20T07:05:32.000000Z,,,7000.000,emergent,11.408|14.788|17.712
pnsn2758408,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2359,:3,:18001",100,2017-08-20T06:06:14.000000Z,,,7000.000,emergent,24.498|22.253|20.302
pnsn2758343,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2360,:3,:18001",100,2017-08-19T21:38:03.000000Z,,,7000.000,emergent,nan|nan|23.880
pnsn2758248,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2361,:3,:18001",100,2017-08-19T09:46:09.000000Z,,,7000.000,emergent,8.351|5.253|10.742
pnsn2758253,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2362,:3,:18001",100,2017-08-19T06:22:48.000000Z,,,7000.000,emergent,22.907|20.636|20.831
pnsn2758378,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2363,:3,:18001",100,2017-08-19T01:57:02.000000Z,,,7000.000,emergent,9.746|7.224|6.126
pnsn2757843,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2364,:3,:18001",100,2017-08-18T18:41:44.000000Z,,,7000.000,emergent,19.468|14.106|14.534
pnsn2757653,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2365,:3,:18001",100,2017-08-18T10:40:37.000000Z,,,7000.000,impulsive,22.185|18.777|18.098
pnsn2757648,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2366,:3,:18001",100,2017-08-18T09:58:58.000000Z,,,7000.000,emergent,15.371|13.024|17.481
pnsn2731258,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2367,:3,:18001",100,2017-06-20T05:13:34.000000Z,,,7000.000,emergent,nan|nan|12.787
pnsn2731013,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2368,:3,:18001",100,2017-06-17T17:17:34.000000Z,,,7000.000,emergent,28.794|24.068|23.034
pnsn2729373,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2369,:3,:18001",100,2017-06-13T04:26:01.000000Z,,,7000.000,emergent,15.760|9.462|15.418
pnsn2729163,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2370,:3,:18001",100,2017-06-12T01:14:01.000000Z,,,7000.000,emergent,2.266|14.551|24.692
pnsn2728643,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2371,:3,:18001",100,2017-06-09T15:08:02.000000Z,,,7000.000,emergent,nan|nan|16.547
pnsn2728648,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2372,:3,:18001",100,2017-06-09T07:42:06.000000Z,,,7000.000,emergent,nan|nan|19.417
pnsn2753848,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2373,:3,:18001",100,2017-08-09T17:32:51.000000Z,,,7000.000,impulsive,nan|nan|2.590
pnsn2753443,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2374,:3,:18001",100,2017-08-09T00:00:51.000000Z,,,7000.000,impulsive,nan|nan|28.562
pnsn2727878,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2375,:3,:18001",100,2017-06-06T04:32:02.000000Z,,,7000.000,impulsive,33.205|27.488|32.834
pnsn2727878,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2376,:3,:18001",100,2017-06-06T04:32:03.000000Z,7100.000,impulsive,7000.000,impulsive,nan|nan|20.698
pnsn2727878,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2377,:3,:18001",100,2017-06-06T04:32:03.000000Z,,,7000.000,impulsive,nan|nan|6.181
pnsn2727878,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2378,:3,:18001",100,2017-06-06T04:32:04.000000Z,,,7000.000,impulsive,-4.401|-0.307|-4.198
pnsn2752858,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2379,:3,:18001",100,2017-08-08T12:07:49.000000Z,,,7000.000,emergent,17.055|14.147|19.095
pnsn2727288,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2380,:3,:18001",100,2017-06-04T09:41:22.000000Z,,,7000.000,emergent,nan|nan|14.233
pnsn2752048,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2381,:3,:18001",100,2017-08-07T13:10:24.000000Z,,,7000.000,emergent,25.664|29.455|25.981
pnsn2751748,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2382,:3,:18001",100,2017-08-06T06:57:18.000000Z,,,7000.000,impulsive,40.497|38.435|40.134
pnsn2751588,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2383,:3,:18001",100,2017-08-05T20:55:27.000000Z,,,7000.000,emergent,nan|nan|19.076
pnsn2751448,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2384,:3,:18001",100,2017-08-05T13:27:57.000000Z,,,7000.000,emergent,9.978|9.655|11.028
pnsn2751463,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2385,:3,:18001",100,2017-08-05T09:32:04.000000Z,,,7000.000,emergent,21.313|15.397|15.721
pnsn2751243,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2386,:3,:18001",100,2017-08-05T00:54:49.000000Z,,,7000.000,emergent,2.788|3.342|-0.999
pnsn2750543,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2387,:3,:18001",100,2017-08-03T17:07:21.000000Z,,,7000.000,emergent,14.114|14.609|14.004
pnsn2724878,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2388,:3,:18001",100,2017-05-30T06:44:53.000000Z,,,7000.000,impulsive,10.150|33.682|37.336
pnsn2724878,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$2389,:3,:18001",100,2017-05-30T06:44:54.000000Z,,,7000.000,impulsive,nan|nan|15.510
pnsn2724878,surface event,CC,BH,SWF2,--,46.178,-122.217,1548.000,"bucket1$2390,:3,:18001",100,2017-05-30T06:44:54.000000Z,,,7000.000,emergent,-3.417|2.503|3.765
pnsn2724878,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$2391,:3,:18001",100,2017-05-30T06:44:54.000000Z,,,7000.000,impulsive,nan|nan|7.533
pnsn2749543,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2392,:3,:18001",100,2017-08-02T01:03:03.000000Z,,,7000.000,emergent,nan|nan|14.379
pnsn2723753,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2393,:3,:18001",100,2017-05-27T15:57:10.000000Z,,,7000.000,emergent,0.112|21.004|34.178
pnsn2723753,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$2394,:3,:18001",100,2017-05-27T15:57:10.000000Z,,,7000.000,impulsive,15.476|23.617|22.190
pnsn2723753,surface event,CC,BH,SWF2,--,46.178,-122.217,1548.000,"bucket1$2395,:3,:18001",100,2017-05-27T15:57:10.000000Z,,,7000.000,emergent,2.060|10.987|6.850
pnsn2723753,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$2396,:3,:18001",100,2017-05-27T15:57:09.000000Z,,,7000.000,impulsive,nan|nan|22.926
pnsn2723753,surface event,UW,EH,FL2,--,46.196,-122.352,1378.000,"bucket1$2397,:3,:18001",100,2017-05-27T15:57:12.000000Z,,,7000.000,impulsive,nan|nan|10.539
pnsn2747368,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2398,:3,:18001",100,2017-07-27T10:51:06.000000Z,,,7000.000,emergent,nan|nan|16.350
pnsn2745643,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2399,:3,:18001",100,2017-07-24T20:36:38.000000Z,,,7000.000,impulsive,27.402|26.379|31.318
pnsn2745253,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2400,:3,:18001",100,2017-07-23T16:58:12.000000Z,,,7000.000,emergent,nan|nan|7.038
pnsn2745448,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2401,:3,:18001",100,2017-07-22T16:49:35.000000Z,,,7000.000,emergent,1.149|10.447|11.770
pnsn2745843,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2402,:3,:18001",100,2017-07-22T11:21:38.000000Z,,,7000.000,emergent,nan|nan|34.453
pnsn2746748,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2403,:3,:18001",100,2017-07-22T01:52:43.000000Z,,,7000.000,impulsive,nan|nan|43.851
pnsn2746698,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2404,:3,:18001",100,2017-07-21T05:20:57.000000Z,,,7000.000,emergent,nan|nan|13.313
pnsn2742238,surface event,CC,BH,SWF2,--,46.178,-122.217,1548.000,"bucket1$2405,:3,:18001",100,2017-07-13T03:09:23.000000Z,,,7000.000,emergent,5.203|9.492|0.810
pnsn2741263,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2406,:3,:18001",100,2017-07-11T01:27:22.000000Z,,,7000.000,impulsive,nan|nan|43.832
pnsn2715543,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2407,:3,:18001",100,2017-05-08T00:08:40.000000Z,,,7000.000,emergent,nan|nan|35.644
pnsn2735848,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2408,:3,:18001",100,2017-07-01T19:12:36.000000Z,,,7000.000,emergent,19.760|15.372|18.870
pnsn2714168,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2409,:3,:18001",100,2017-05-04T04:55:56.000000Z,,,7000.000,emergent,10.763|21.293|38.905
pnsn2713183,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2410,:3,:18001",100,2017-05-03T04:48:45.000000Z,,,7000.000,emergent,7.376|9.657|38.091
pnsn2712543,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2411,:3,:18001",100,2017-05-01T19:41:14.000000Z,,,7000.000,impulsive,nan|nan|36.360
pnsn2712518,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2412,:3,:18001",100,2017-05-01T18:14:14.000000Z,,,7000.000,emergent,0.748|3.917|12.002
pnsn2712498,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2413,:3,:18001",100,2017-05-01T09:30:51.000000Z,,,7000.000,impulsive,nan|nan|20.210
pnsn2712483,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2414,:3,:18001",100,2017-05-01T04:41:24.000000Z,,,7000.000,emergent,6.222|12.643|18.573
pnsn2712483,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2415,:3,:18001",100,2017-05-01T04:41:25.000000Z,7100.000,emergent,7000.000,impulsive,nan|nan|24.182
pnsn2712483,surface event,UW,BH,LON,--,46.751,-121.810,853.000,"bucket1$2416,:3,:18001",100,2017-05-01T04:41:26.000000Z,7200.000,impulsive,7000.000,impulsive,5.006|5.082|3.330
pnsn2712483,surface event,UW,EH,RVC,--,46.944,-121.974,1000.000,"bucket1$2417,:3,:18001",100,2017-05-01T04:41:27.000000Z,7300.000,emergent,7000.000,impulsive,nan|nan|-0.958
pnsn2710568,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2418,:3,:18001",100,2017-04-25T16:25:52.000000Z,,,7000.000,emergent,nan|nan|12.396
pnsn2710563,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2419,:3,:18001",100,2017-04-25T15:19:56.000000Z,,,7000.000,emergent,25.739|18.973|24.848
pnsn2710558,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2420,:3,:18001",100,2017-04-25T14:37:51.000000Z,,,7000.000,impulsive,3.633|18.370|33.801
pnsn2710443,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2421,:3,:18001",100,2017-04-24T22:10:45.000000Z,,,7000.000,emergent,1.080|0.085|-3.818
pnsn2710258,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2422,:3,:18001",100,2017-04-24T06:17:25.000000Z,7100.000,emergent,7000.000,emergent,6.380|15.406|20.998
pnsn2710258,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2423,:3,:18001",100,2017-04-24T06:17:26.000000Z,7100.000,impulsive,7000.000,impulsive,nan|nan|22.113
pnsn2710258,surface event,UW,EH,FMW,01,46.941,-121.671,1859.000,"bucket1$2424,:3,:18001",100,2017-04-24T06:17:26.000000Z,7200.000,emergent,7000.000,emergent,nan|nan|8.355
pnsn2710258,surface event,UW,EH,LO2,--,46.751,-121.810,853.000,"bucket1$2425,:3,:18001",100,2017-04-24T06:17:27.000000Z,7200.000,emergent,7000.000,emergent,nan|nan|8.405
pnsn2710258,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2426,:3,:18001",100,2017-04-24T06:17:25.000000Z,,,7000.000,emergent,nan|nan|23.932
pnsn2726448,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2427,:3,:18001",100,2017-06-02T15:00:18.000000Z,,,7000.000,emergent,nan|nan|17.263
pnsn2708953,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2428,:3,:18001",100,2017-04-18T17:46:11.000000Z,,,7000.000,emergent,nan|nan|21.787
pnsn2725963,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2429,:3,:18001",100,2017-06-01T09:05:29.000000Z,,,7000.000,impulsive,25.389|40.994|51.157
pnsn2725463,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2430,:3,:18001",100,2017-05-31T01:34:29.000000Z,,,7000.000,impulsive,nan|nan|4.257
pnsn2708648,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2431,:3,:18001",100,2017-04-15T18:10:29.000000Z,,,7000.000,emergent,nan|nan|21.166
pnsn2708578,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2432,:3,:18001",100,2017-04-15T03:01:29.000000Z,,,7000.000,emergent,nan|nan|19.101
pnsn2707563,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2433,:3,:18001",100,2017-04-14T03:41:45.000000Z,,,7000.000,emergent,nan|nan|20.434
pnsn2706658,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2434,:3,:18001",100,2017-04-10T13:16:30.000000Z,,,7000.000,emergent,23.529|18.619|18.326
pnsn2706678,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2435,:3,:18001",100,2017-04-08T13:36:12.000000Z,,,7000.000,emergent,10.008|6.460|12.505
pnsn2722503,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2436,:3,:18001",100,2017-05-21T03:02:35.000000Z,7100.000,impulsive,7000.000,impulsive,nan|nan|25.602
pnsn2722503,surface event,UW,EH,LO2,--,46.751,-121.810,853.000,"bucket1$2437,:3,:18001",100,2017-05-21T03:02:36.000000Z,7200.000,impulsive,7000.000,impulsive,nan|nan|17.942
pnsn2722503,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2438,:3,:18001",100,2017-05-21T03:02:34.000000Z,,,7000.000,impulsive,nan|nan|33.271
pnsn2722503,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2439,:3,:18001",100,2017-05-21T03:02:34.000000Z,7100.000,emergent,7000.000,impulsive,20.696|18.769|20.467
pnsn2722503,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2440,:3,:18001",100,2017-05-21T03:02:34.000000Z,7200.000,emergent,7000.000,emergent,15.845|35.946|35.771
pnsn2722503,surface event,UW,EH,FMW,--,46.941,-121.671,1859.000,"bucket1$2441,:3,:18001",100,2017-05-21T03:02:35.000000Z,,,7000.000,emergent,nan|nan|9.971
pnsn2721343,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2442,:3,:18001",100,2017-05-19T07:32:49.000000Z,,,7000.000,emergent,nan|nan|31.818
pnsn2721143,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2443,:3,:18001",100,2017-05-18T22:59:12.000000Z,,,7000.000,emergent,15.794|11.884|16.147
pnsn2720653,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2444,:3,:18001",100,2017-05-17T20:42:52.000000Z,,,7000.000,emergent,nan|nan|16.450
pnsn2720453,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2445,:3,:18001",100,2017-05-17T12:17:06.000000Z,,,7000.000,impulsive,nan|nan|22.487
pnsn2720453,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2446,:3,:18001",100,2017-05-17T12:17:07.000000Z,,,7000.000,emergent,14.111|11.326|13.268
pnsn2720448,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2447,:3,:18001",100,2017-05-17T05:37:28.000000Z,,,7000.000,emergent,nan|nan|16.104
pnsn2720463,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2448,:3,:18001",100,2017-05-17T03:11:42.000000Z,,,7000.000,emergent,23.250|16.733|18.437
pnsn2720463,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2449,:3,:18001",100,2017-05-17T03:11:42.000000Z,,,7000.000,impulsive,nan|nan|21.477
pnsn2720463,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2450,:3,:18001",100,2017-05-17T03:11:42.000000Z,,,7000.000,impulsive,nan|nan|16.372
pnsn2720463,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2451,:3,:18001",100,2017-05-17T03:11:43.000000Z,7100.000,impulsive,7000.000,emergent,6.805|6.669|10.000
pnsn2720463,surface event,UW,EH,RVC,--,46.944,-121.974,1000.000,"bucket1$2452,:3,:18001",100,2017-05-17T03:11:45.000000Z,7300.000,impulsive,7000.000,impulsive,nan|nan|4.307
pnsn2720443,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2453,:3,:18001",100,2017-05-16T22:39:46.000000Z,,,7000.000,emergent,nan|nan|24.020
pnsn2719948,surface event,CC,EH,SEP,--,46.200,-122.191,2114.000,"bucket1$2454,:3,:18001",100,2017-05-15T23:30:49.000000Z,,,7000.000,impulsive,16.736|38.968|52.518
pnsn2719948,surface event,CC,BH,SWF2,--,46.178,-122.217,1548.000,"bucket1$2455,:3,:18001",100,2017-05-15T23:30:50.000000Z,,,7000.000,impulsive,2.793|23.985|12.951
pnsn2719953,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2456,:3,:18001",100,2017-05-15T23:25:26.000000Z,,,7000.000,emergent,nan|nan|13.617
pnsn2719458,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2457,:3,:18001",100,2017-05-15T08:17:07.000000Z,,,7000.000,impulsive,14.312|17.095|14.258
pnsn2719458,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2458,:3,:18001",100,2017-05-15T08:17:07.000000Z,,,7000.000,emergent,nan|nan|14.831
pnsn2719463,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2459,:3,:18001",100,2017-05-15T06:26:40.000000Z,,,7000.000,emergent,nan|nan|13.170
pnsn2719463,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2460,:3,:18001",100,2017-05-15T06:26:41.000000Z,,,7000.000,emergent,18.630|17.318|14.438
pnsn2719463,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2461,:3,:18001",100,2017-05-15T06:26:42.000000Z,,,7000.000,impulsive,-2.929|1.299|10.387
pnsn2719463,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2462,:3,:18001",100,2017-05-15T06:26:42.000000Z,,,7000.000,impulsive,nan|nan|13.513
pnsn2719468,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2463,:3,:18001",100,2017-05-15T01:21:03.000000Z,,,7000.000,emergent,2.951|3.696|3.539
pnsn2719473,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2464,:3,:18001",100,2017-05-14T22:56:26.000000Z,,,7000.000,emergent,nan|nan|21.051
pnsn2717853,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2465,:3,:18001",100,2017-05-11T15:04:40.000000Z,,,7000.000,emergent,17.705|23.442|23.108
pnsn2716768,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2466,:3,:18001",100,2017-05-10T11:24:04.000000Z,,,7000.000,emergent,22.171|14.190|16.471
pnsn2700843,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2467,:3,:18001",100,2017-03-23T03:29:16.000000Z,7100.000,emergent,7000.000,emergent,14.981|12.196|18.502
pnsn2700843,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2468,:3,:18001",100,2017-03-23T03:29:16.000000Z,7000.000,impulsive,7000.000,impulsive,nan|nan|26.152
pnsn2700843,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2469,:3,:18001",100,2017-03-23T03:29:16.000000Z,,,7000.000,impulsive,5.586|-6.441|7.663
pnsn2700843,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2470,:3,:18001",100,2017-03-23T03:29:17.000000Z,7100.000,emergent,7000.000,impulsive,nan|nan|15.684
pnsn2700843,surface event,UW,BH,LON,--,46.751,-121.810,853.000,"bucket1$2471,:3,:18001",100,2017-03-23T03:29:18.000000Z,7200.000,impulsive,7000.000,impulsive,4.085|-2.752|-0.718
pnsn2698773,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2472,:3,:18001",100,2017-03-16T18:37:19.000000Z,,,7000.000,emergent,nan|nan|13.263
pnsn2698743,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2473,:3,:18001",100,2017-03-16T05:22:29.000000Z,7100.000,impulsive,7000.000,impulsive,nan|nan|32.431
pnsn2698743,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2474,:3,:18001",100,2017-03-16T05:22:30.000000Z,,,7000.000,impulsive,nan|nan|26.620
pnsn2698743,surface event,UW,EH,FMW,--,46.941,-121.671,1859.000,"bucket1$2475,:3,:18001",100,2017-03-16T05:22:31.000000Z,,,7000.000,impulsive,nan|nan|12.636
pnsn2698743,surface event,CC,BH,OBSR,--,46.900,-121.815,2382.000,"bucket1$2476,:3,:18001",100,2017-03-16T05:22:29.000000Z,,,7000.000,impulsive,10.618|15.881|19.224
pnsn2698743,surface event,UW,EH,LO2,--,46.751,-121.810,853.000,"bucket1$2477,:3,:18001",100,2017-03-16T05:22:31.000000Z,,,7000.000,impulsive,nan|nan|8.205
pnsn2698743,surface event,UW,BH,LON,--,46.751,-121.810,853.000,"bucket1$2478,:3,:18001",100,2017-03-16T05:22:23.000000Z,8000.000,impulsive,,,-1.253|9.369|1.161
pnsn2698788,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2479,:3,:18001",100,2017-03-15T22:50:10.000000Z,,,7000.000,emergent,23.593|20.479|20.332
pnsn2697758,surface event,UW,EH,RCS,--,46.871,-121.732,2877.000,"bucket1$2480,:3,:18001",100,2017-03-13T03:16:09.000000Z,,,7000.000,emergent,nan|nan|7.867
pnsn2697758,surface event,UW,EH,STAR,--,46.851,-121.793,3365.000,"bucket1$2481,:3,:18001",100,2017-03-13T03:16:10.000000Z,7100.000,impulsive,7000.000,emergent,15.209|11.160|17.333
pnsn2697758,surface event,UW,EH,RER,--,46.819,-121.842,1756.000,"bucket1$2482,:3,:18001",100,2017-03-13T03:16:11.000000Z,,,7000.000,emergent,nan|nan|5.289
pnsn2696093,surface event,UW,EH,FL2,--,46.196,-122.352,1378.000,"bucket1$2483,:3,:18001",100,2017-03-02T15:31:48.000000Z,,,7000.000,impulsive,nan|nan|9.730
pnsn2696093,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$2484,:3,:18001",100,2017-03-02T15:31:46.000000Z,,,7000.000,impulsive,12.557|12.289|11.124
pnsn2696093,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$2485,:3,:18001",100,2017-03-02T15:31:47.000000Z,,,7000.000,impulsive,nan|nan|26.864
pnsn2696093,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$2486,:3,:18001",100,2017-03-02T15:31:47.000000Z,,,7000.000,emergent,nan|nan|21.485
